UkraineB1,,15
UkraineB1/B2,,124
UkraineB2,,1
UkraineC1,,4
UkraineC1/D,,308
UkraineE1,,1
UkraineF1,,32
UkraineF2,,1
UkraineG1,,4
UkraineH1B,,2
UkraineH2A,,75
UkraineH2B,,4
UkraineH4,,12
UkraineJ1,,15
UkraineJ2,,2
UkraineK1,,20
UkraineK2,,5
UkraineL1,,3
UkraineL2,,7
UkraineM1,,2
UkraineO1,,1
UkraineP1,,3
UkraineR1,,1
United Arab EmiratesA1,,11
United Arab EmiratesA2,,70
United Arab EmiratesB1/B2,,273
United Arab EmiratesD,,11
United Arab EmiratesF1,,15
United Arab EmiratesF2,,1
United Arab EmiratesG1,,1
United Arab EmiratesJ1,,2
UruguayA1,,2
UruguayA2,,20
UruguayB1/B2,,258
Page 54 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
UruguayC1,,1
UruguayC1/D,,1
UruguayE2,,3
UruguayF1,,2
UruguayG1,,1
UruguayG4,,7
UruguayH1B,,1
UruguayH2A,,11
UruguayH4,,1
UruguayJ1,,2
UruguayL1,,1
UruguayM1,,2
UruguayO1,,1
UzbekistanA1,,7
UzbekistanA2,,13
UzbekistanB1/B2,,9
UzbekistanC1/D,,44
UzbekistanF1,,13
UzbekistanG1,,6
UzbekistanG4,,4
UzbekistanH1B,,1
UzbekistanH4,,2
UzbekistanJ1,,1
UzbekistanK1,,2
UzbekistanP1,,1
VanuatuB1/B2,,1
Vatican CityA2,,1
Vatican CityC3,,2
Vatican CityG3,,1
VenezuelaA2,,1
VenezuelaB1,,2
VenezuelaB1/B2,,155
VenezuelaC1,,1
VenezuelaC1/D,,8
VenezuelaE2,,3
VenezuelaF1,,22
VenezuelaF2,,2
VenezuelaG4,,11
VenezuelaH1B,,1
VenezuelaJ1,,3
VenezuelaK1,,11
VenezuelaK2,,5
Page 55 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
VenezuelaL1,,3
VenezuelaL2,,6
VenezuelaM1,,2
VenezuelaO1,,3
VenezuelaO3,,1
VenezuelaP1,,74
VenezuelaP4,,10
VenezuelaR1,,1
VietnamA1,,17
VietnamA2,,48
VietnamB1,,4
VietnamB1/B2,,"1,279"
VietnamC1,,15
VietnamC1/D,,41
VietnamF1,,54
VietnamF2,,2
VietnamG1,,3
VietnamG4,,19
VietnamJ1,,8
VietnamJ2,,1
VietnamK1,,71
VietnamK2,,9
VietnamL1,,1
VietnamL2,,8
VietnamM1,,2
YemenA1,,4
YemenB1/B2,,51
YemenC1/D,,1
YemenF1,,52
YemenF2,,18
YemenG1,,2
YemenG4,,14
YemenJ1,,1
YemenK1,,3
YemenR2,,1
ZambiaB1/B2,,9
ZambiaF1,,4
ZambiaG1,,3
ZambiaG4,,12
ZimbabweA1,,2
ZimbabweB1,,1
ZimbabweB1/B2,,31
