"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",24810.9416603131,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",25511.5612228822,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",25480.7308267439,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",25217.8248182505,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",25486.2513363194,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",26025.5267930872,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",26709.7707761107,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",28050.6896604211,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",29236.4770516899,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",31213.4133092151,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",32695.4322746509,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",33330.3226849049,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",33566.2789446222,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","1995","1995","USD","US Dollar","0","Units","2021","2021",25403.6622688114,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","1996","1996","USD","US Dollar","0","Units","2021","2021",26343.5152649401,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","1997","1997","USD","US Dollar","0","Units","2021","2021",27028.4175093311,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","1998","1998","USD","US Dollar","0","Units","2021","2021",27366.583955339,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","1999","1999","USD","US Dollar","0","Units","2021","2021",28298.6430107348,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",28691.8452658434,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",28807.0664114458,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",28794.6546305375,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",28728.3166333835,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",28766.4524811363,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",28609.201266578,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",27988.2933437366,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",28174.9644538306,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",28080.944222886,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",29378.4312784461,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",29260.3025648997,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",28548.020226233,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",27321.4310009088,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",27840.2049450758,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",27360.5189798253,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",27277.8330286293,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",27134.7079243083,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",27244.3598125418,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",27695.9488231657,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",28790.3670832311,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",29093.1255424424,,
"PRT","Portugal","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",29740.2954323036,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","1994","1994","USD","US Dollar","0","Units","2021","2021",10581.771420389,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","1995","1995","USD","US Dollar","0","Units","2021","2021",11396.8885674064,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","1996","1996","USD","US Dollar","0","Units","2021","2021",12324.3745012172,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","1997","1997","USD","US Dollar","0","Units","2021","2021",13993.4663143245,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","1998","1998","USD","US Dollar","0","Units","2021","2021",14544.2510396693,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","1999","1999","USD","US Dollar","0","Units","2021","2021",14241.4007867447,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",14786.275297452,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",14785.4007157266,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",15547.4951338128,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",15848.0152199301,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",16077.6022384448,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",17064.0251518126,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",17654.8035354837,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",18737.8454834238,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",18931.2161542892,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",19575.0125425904,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",20427.2619057228,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",20248.8293740462,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",19996.421653742,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",20149.3478549125,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",20553.2012349736,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",21360.3605740993,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",22039.3498506095,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",22692.7850948861,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",23333.3833395461,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",24095.5328882777,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",24406.7456538289,,
"SVK","Slovak Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",24804.671139622,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","1990","1990","USD","US Dollar","0","Units","2021","2021",36265.4046583971,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","1991","1991","USD","US Dollar","0","Units","2021","2021",37421.8878505212,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","1992","1992","USD","US Dollar","0","Units","2021","2021",38804.7948252745,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","1993","1993","USD","US Dollar","0","Units","2021","2021",39424.6544438759,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","1994","1994","USD","US Dollar","0","Units","2021","2021",39836.3810647241,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","1995","1995","USD","US Dollar","0","Units","2021","2021",39045.8760773717,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","1996","1996","USD","US Dollar","0","Units","2021","2021",39574.7057557362,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","1997","1997","USD","US Dollar","0","Units","2021","2021",39617.1281133814,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","1998","1998","USD","US Dollar","0","Units","2021","2021",39828.9188720135,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","1999","1999","USD","US Dollar","0","Units","2021","2021",39805.5543907155,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",38940.0267215148,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",38736.2520315131,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",38930.4214506944,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",38732.4456349163,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",38239.5000427859,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",38404.387844485,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",38221.0114187519,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",38635.0694056528,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",40000.4247077932,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",42517.9211558175,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",42115.8322690389,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",41363.4896260308,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",40205.2278657672,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",40208.3882636177,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",40084.8582217399,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",40684.384215252,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",40454.9984942639,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",39927.3834496192,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",39794.1061416166,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",39877.2153582443,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",38425.8737390982,,
"ESP","Spain","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",39202.3010628664,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","1990","1990","USD","US Dollar","0","Units","2021","2021",29855.1416545656,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","1991","1991","USD","US Dollar","0","Units","2021","2021",28433.5883643154,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","1992","1992","USD","US Dollar","0","Units","2021","2021",29324.5677783177,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","1993","1993","USD","US Dollar","0","Units","2021","2021",28940.3411114653,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","1994","1994","USD","US Dollar","0","Units","2021","2021",29649.2100642394,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","1995","1995","USD","US Dollar","0","Units","2021","2021",29716.0052654696,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","1996","1996","USD","US Dollar","0","Units","2021","2021",31489.8692243738,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","1997","1997","USD","US Dollar","0","Units","2021","2021",32731.8256749799,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","1998","1998","USD","US Dollar","0","Units","2021","2021",33809.6692287256,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","1999","1999","USD","US Dollar","0","Units","2021","2021",34520.6165589901,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",35613.264782673,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",36031.0872246814,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",36506.0878820435,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",36815.7160171256,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",38038.4671460666,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",38996.721690243,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",40081.9330187544,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",41422.6018608616,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",42217.400667076,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",42368.2004935797,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",42885.4438130494,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",43523.7236155237,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",44447.1311275595,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",44938.7002392389,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",45438.5366167834,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",46131.9717938222,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",46848.5439208102,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",47100.7117172587,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",47338.8314394413,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",47834.7225355909,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",48430.2302010573,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",48951.1026657769,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","1990","1990","USD","US Dollar","0","Units","2021","2021",53052.15149261,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","1991","1991","USD","US Dollar","0","Units","2021","2021",53987.3966469074,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","1992","1992","USD","US Dollar","0","Units","2021","2021",54462.9348962504,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","1993","1993","USD","US Dollar","0","Units","2021","2021",55043.2123431975,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","1994","1994","USD","US Dollar","0","Units","2021","2021",55749.2711124979,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","1995","1995","USD","US Dollar","0","Units","2021","2021",55787.4222246072,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","1996","1996","USD","US Dollar","0","Units","2021","2021",55116.8347511727,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","1997","1997","USD","US Dollar","0","Units","2021","2021",56094.9660070118,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","1998","1998","USD","US Dollar","0","Units","2021","2021",56262.0924203881,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","1999","1999","USD","US Dollar","0","Units","2021","2021",57297.6247282279,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",58128.6187055064,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",61373.7629099651,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",62610.7782619798,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",62289.1522143942,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",61842.146069176,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",62811.3433809162,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",62992.732341208,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",63742.5679967119,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",64062.6491606269,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",65370.8201237744,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",65019.3201670911,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",65447.0664179713,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",66424.6865031922,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",67235.8450748468,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",67348.3284875262,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",67731.0641888089,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",67225.2712716855,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",66913.3587006029,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",66722.9175098538,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",68121.6093336129,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",67105.0181009114,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",68957.4526836708,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","1990","1990","USD","US Dollar","0","Units","2021","2021",33228.8547892351,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","1991","1991","USD","US Dollar","0","Units","2021","2021",33190.8591435827,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","1992","1992","USD","US Dollar","0","Units","2021","2021",33839.7147015767,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","1993","1993","USD","US Dollar","0","Units","2021","2021",34371.6209222182,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","1994","1994","USD","US Dollar","0","Units","2021","2021",34977.4440356684,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","1995","1995","USD","US Dollar","0","Units","2021","2021",34989.0668584098,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","1996","1996","USD","US Dollar","0","Units","2021","2021",34946.5897411872,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","1997","1997","USD","US Dollar","0","Units","2021","2021",36203.3772975994,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","1998","1998","USD","US Dollar","0","Units","2021","2021",36778.9263150691,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","1999","1999","USD","US Dollar","0","Units","2021","2021",38737.8062373543,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",40560.7801323258,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",42104.3090903274,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",42699.2729339747,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",43911.1917690286,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",45191.3465638847,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",45236.1160365774,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",46501.3946527842,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",47698.9078120867,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",46589.5238514264,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",46709.5561354924,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",46909.8895566434,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",46073.2716851121,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",45524.8720256628,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",46021.9566473194,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",46045.380666781,,
