"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","1991","1991","IDX","Index","0","Units","2015_100","2015=100",65.10256,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","1992","1992","IDX","Index","0","Units","2015_100","2015=100",67.27334,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","1993","1993","IDX","Index","0","Units","2015_100","2015=100",69.83692,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","1994","1994","IDX","Index","0","Units","2015_100","2015=100",72.22822,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","1995","1995","IDX","Index","0","Units","2015_100","2015=100",75.74969,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",78.58894,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",79.57439,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",81.04915,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",81.69693,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",82.575,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",83.725,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",84.64167,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",85.30833,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",86.8,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",88.25,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",90.41666,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",93.35833,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",96.16666,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",96.16666,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",96.2,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",97.78333,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",98.475,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",98.9,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.44167,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.4333,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",101.2917,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",101.9167,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",103.15,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",103.575,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",106.4583,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",114.8,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",86.64167,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",87.90833,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",88.425,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",88.65833,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",89.575,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",90.7,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",92.34167,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",94.74167,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",96.675,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",96.525,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",96.7,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",98.15833,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",98.9,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",99.15833,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.6,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.0583,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",100.7583,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",101.3167,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",102.3167,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",102.9417,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",105.15,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","ITA","Italy","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",113.65,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","1990","1990","IDX","Index","0","Units","2015_100","2015=100",135.8636,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","1991","1991","IDX","Index","0","Units","2015_100","2015=100",136.0408,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","1992","1992","IDX","Index","0","Units","2015_100","2015=100",136.0999,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","1993","1993","IDX","Index","0","Units","2015_100","2015=100",135.1465,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","1994","1994","IDX","Index","0","Units","2015_100","2015=100",133.2398,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","1995","1995","IDX","Index","0","Units","2015_100","2015=100",131.2319,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",127.9332,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",125.8831,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",124.2379,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",122.1204,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",120.0833,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",114.625,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",110.65,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",107.325,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",105.4417,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",103.95,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",103.425,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",102.7917,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",103.1333,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",102.3333,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",101.1833,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",99.99167,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",99.6,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",99.20834,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","JPN","Japan","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.70834,,
