state,date,PUAPEUC,,,,,
WY,2021-05-29,620,,,,,
AL,2021-06-05,12783,,,,,
AK,2021-06-05,6606,,,,,
AZ,2021-06-05,88887,,,,,
AR,2021-06-05,36613,,,,,
CA,2021-06-05,1188572,,,,,
CO,2021-06-05,24742,,,,,
CT,2021-06-05,32154,,,,,
DE,2021-06-05,4366,,,,,
DC,2021-06-05,13242,,,,,
FL,2021-06-05,0,,,,,
GA,2021-06-05,111683,,,,,
HI,2021-06-05,38557,,,,,
ID,2021-06-05,3446,,,,,
IL,2021-06-05,268126,,,,,
IN,2021-06-05,104693,,,,,
IA,2021-06-05,10790,,,,,
KS,2021-06-05,10345,,,,,
KY,2021-06-05,13498,,,,,
LA,2021-06-05,95716,,,,,
ME,2021-06-05,11519,,,,,
MD,2021-06-05,77054,,,,,
MA,2021-06-05,227365,,,,,
MI,2021-06-05,413046,,,,,
MN,2021-06-05,35890,,,,,
MS,2021-06-05,24721,,,,,
MO,2021-06-05,35734,,,,,
MT,2021-06-05,12977,,,,,
NE,2021-06-05,2597,,,,,
NV,2021-06-05,45435,,,,,
NH,2021-06-05,5598,,,,,
NJ,2021-06-05,269937,,,,,
NM,2021-06-05,31791,,,,,
NY,2021-06-05,982343,,,,,
NC,2021-06-05,70091,,,,,
ND,2021-06-05,2680,,,,,
OH,2021-06-05,251919,,,,,
OK,2021-06-05,15426,,,,,
OR,2021-06-05,68846,,,,,
PA,2021-06-05,482033,,,,,
PR,2021-06-05,172650,,,,,
RI,2021-06-05,32745,,,,,
SC,2021-06-05,38754,,,,,
SD,2021-06-05,339,,,,,
TN,2021-06-05,47555,,,,,
TX,2021-06-05,305670,,,,,
UT,2021-06-05,1464,,,,,
VT,2021-06-05,6299,,,,,
VI,2021-06-05,0,,,,,
VA,2021-06-05,80742,,,,,
WA,2021-06-05,105884,,,,,
WV,2021-06-05,7266,,,,,
WI,2021-06-05,19107,,,,,
WY,2021-06-05,565,,,,,
AL,2021-06-12,15701,,,,,
AK,2021-06-12,5878,,,,,
AZ,2021-06-12,86076,,,,,
AR,2021-06-12,31210,,,,,
CA,2021-06-12,1299271,,,,,
CO,2021-06-12,24497,,,,,
CT,2021-06-12,31604,,,,,
DE,2021-06-12,4217,,,,,
DC,2021-06-12,12271,,,,,
FL,2021-06-12,0,,,,,
GA,2021-06-12,110157,,,,,
HI,2021-06-12,33970,,,,,
ID,2021-06-12,3307,,,,,
IL,2021-06-12,258707,,,,,
IN,2021-06-12,119161,,,,,
IA,2021-06-12,10055,,,,,
KS,2021-06-12,10279,,,,,
KY,2021-06-12,13952,,,,,
LA,2021-06-12,98109,,,,,
ME,2021-06-12,11252,,,,,
MD,2021-06-12,92701,,,,,
MA,2021-06-12,224090,,,,,
MI,2021-06-12,227802,,,,,
MN,2021-06-12,35085,,,,,
MS,2021-06-12,0,,,,,
MO,2021-06-12,33283,,,,,
MT,2021-06-12,12070,,,,,
NE,2021-06-12,2555,,,,,
NV,2021-06-12,45555,,,,,
NH,2021-06-12,6647,,,,,
NJ,2021-06-12,294936,,,,,
NM,2021-06-12,30950,,,,,
NY,2021-06-12,983075,,,,,
NC,2021-06-12,64712,,,,,
ND,2021-06-12,2801,,,,,
OH,2021-06-12,245007,,,,,
OK,2021-06-12,15045,,,,,
OR,2021-06-12,69119,,,,,
PA,2021-06-12,478617,,,,,
PR,2021-06-12,163468,,,,,
RI,2021-06-12,32263,,,,,
SC,2021-06-12,37470,,,,,
SD,2021-06-12,443,,,,,
TN,2021-06-12,52572,,,,,
TX,2021-06-12,397121,,,,,
UT,2021-06-12,1436,,,,,
VT,2021-06-12,6191,,,,,
VI,2021-06-12,0,,,,,
VA,2021-06-12,69734,,,,,
WA,2021-06-12,104705,,,,,
WV,2021-06-12,6825,,,,,
WI,2021-06-12,19125,,,,,
WY,2021-06-12,553,,,,,
AL,2021-06-19,11849,,,,,
AK,2021-06-19,5771,,,,,
AZ,2021-06-19,80033,,,,,
AR,2021-06-19,31797,,,,,
CA,2021-06-19,1213141,,,,,
CO,2021-06-19,23860,,,,,
CT,2021-06-19,30661,,,,,
DE,2021-06-19,3782,,,,,
DC,2021-06-19,12036,,,,,
FL,2021-06-19,0,,,,,
GA,2021-06-19,116516,,,,,
HI,2021-06-19,29220,,,,,
ID,2021-06-19,3085,,,,,
IL,2021-06-19,233333,,,,,
IN,2021-06-19,103395,,,,,
IA,2021-06-19,568,,,,,
KS,06-19-21,7082,,,,,
KY,06-19-21,13694,,,,,
LA,06-19-21,96451,,,,,
ME,06-19-21,11034,,,,,
MD,06-19-21,84507,,,,,
MA,06-19-21,217168,,,,,
MI,06-19-21,391797,,,,,
MN,06-19-21,34649,,,,,
MS,06-19-21,0,,,,,
MO,06-19-21,4129,,,,,
MT,06-19-21,13310,,,,,
NE,06-19-21,1071,,,,,
NV,06-19-21,44288,,,,,
NH,06-19-21,5792,,,,,
NJ,06-19-21,310847,,,,,
NM,06-19-21,30644,,,,,
NY,06-19-21,972783,,,,,
NC,06-19-21,63662,,,,,
ND,06-19-21,2437,,,,,
OH,06-19-21,253930,,,,,
OK,06-19-21,11909,,,,,
OR,06-19-21,67403,,,,,
PA,06-19-21,471317,,,,,
PR,06-19-21,183556,,,,,
RI,06-19-21,31813,,,,,
SC,06-19-21,36710,,,,,
SD,06-19-21,490,,,,,
TN,06-19-21,50117,,,,,
TX,06-19-21,320469,,,,,
UT,06-19-21,1482,,,,,
VT,06-19-21,6128,,,,,
VI,06-19-21,0,,,,,
VA,06-19-21,60177,,,,,
WA,06-19-21,101866,,,,,
WV,06-19-21,3381,,,,,
WI,06-19-21,19163,,,,,
WY,06-19-21,528,,,,,
AL,06-26-21,82,,,,,
AK,06-26-21,5079,,,,,
AZ,06-26-21,75210,,,,,
AR,06-26-21,28741,,,,,
CA,06-26-21,1320526,,,,,
CO,06-26-21,23604,,,,,
CT,06-26-21,30955,,,,,
DE,06-26-21,3475,,,,,
DC,06-26-21,12606,,,,,
FL,06-26-21,0,,,,,
GA,06-26-21,110094,,,,,
HI,06-26-21,35083,,,,,
ID,06-26-21,128,,,,,
IL,06-26-21,264513,,,,,
IN,06-26-21,2785,,,,,
IA,06-26-21,256,,,,,
KS,06-26-21,8809,,,,,
KY,06-26-21,13931,,,,,
LA,06-26-21,94607,,,,,
ME,06-26-21,9923,,,,,
MD,06-26-21,96809,,,,,
MA,06-26-21,215181,,,,,
MI,06-26-21,209832,,,,,
MN,06-26-21,34478,,,,,
MS,06-26-21,0,,,,,
MO,06-26-21,2948,,,,,
MT,06-26-21,9726,,,,,
NE,06-26-21,96,,,,,
NV,06-26-21,44436,,,,,
NH,06-26-21,82,,,,,
NJ,06-26-21,298034,,,,,
NM,06-26-21,31945,,,,,
NY,06-26-21,966300,,,,,
NC,06-26-21,61064,,,,,
ND,06-26-21,647,,,,,
OH,06-26-21,245437,,,,,
OK,06-26-21,0,,,,,
OR,06-26-21,67208,,,,,
PA,06-26-21,467847,,,,,
PR,06-26-21,186782,,,,,
RI,06-26-21,31935,,,,,
SC,06-26-21,33028,,,,,
SD,06-26-21,435,,,,,
TN,06-26-21,48307,,,,,
TX,06-26-21,390052,,,,,
UT,06-26-21,1367,,,,,
VT,06-26-21,6132,,,,,
VI,06-26-21,0,,,,,
VA,06-26-21,77322,,,,,
WA,06-26-21,100219,,,,,
WV,06-26-21,248,,,,,
WI,06-26-21,18843,,,,,
WY,06-26-21,41,,,,,
AL,07-03-21,32,,,,,
AK,07-03-21,5483,,,,,
AZ,07-03-21,71285,,,,,
AR,07-03-21,3249,,,,,
CA,07-03-21,1226862,,,,,
CO,07-03-21,18466,,,,,
CT,07-03-21,28795,,,,,
DE,07-03-21,3075,,,,,
DC,07-03-21,12984,,,,,
FL,07-03-21,0,,,,,
GA,07-03-21,25111,,,,,
HI,07-03-21,32194,,,,,
ID,07-03-21,135,,,,,
IL,07-03-21,229821,,,,,
IN,07-03-21,1470,,,,,
IA,07-03-21,156,,,,,
KS,07-03-21,5652,,,,,
KY,07-03-21,13847,,,,,
LA,07-03-21,94219,,,,,
ME,07-03-21,9566,,,,,
MD,07-03-21,89226,,,,,
MA,07-03-21,199780,,,,,
MI,07-03-21,373179,,,,,
MN,07-03-21,33592,,,,,
MS,07-03-21,0,,,,,
MO,07-03-21,2288,,,,,
MT,07-03-21,2538,,,,,
NE,07-03-21,71,,,,,
NV,07-03-21,43695,,,,,
NH,07-03-21,30,,,,,
NJ,07-03-21,299749,,,,,
NM,07-03-21,26752,,,,,
NY,07-03-21,945395,,,,,
NC,07-03-21,56797,,,,,
ND,07-03-21,191,,,,,
OH,07-03-21,219632,,,,,
OK,07-03-21,0,,,,,
OR,07-03-21,62522,,,,,
PA,07-03-21,461864,,,,,
PR,07-03-21,163434,,,,,
RI,07-03-21,31173,,,,,
SC,07-03-21,1358,,,,,
SD,07-03-21,59,,,,,
TN,07-03-21,16428,,,,,
TX,07-03-21,131101,,,,,
UT,07-03-21,0,,,,,
VT,07-03-21,5931,,,,,
VI,07-03-21,0,,,,,
VA,07-03-21,49544,,,,,
WA,07-03-21,117477,,,,,
WV,07-03-21,242,,,,,
WI,07-03-21,17459,,,,,
WY,07-03-21,29,,,,,
AL,07-10-21,0,,,,,
AK,07-10-21,4681,,,,,
AZ,07-10-21,68761,,,,,
AR,07-10-21,2355,,,,,
CA,07-10-21,1482705,,,,,
CO,07-10-21,23328,,,,,
CT,07-10-21,25556,,,,,
DE,07-10-21,3231,,,,,
DC,07-10-21,14272,,,,,
FL,07-10-21,0,,,,,
GA,07-10-21,15554,,,,,
HI,07-10-21,31570,,,,,
ID,07-10-21,77,,,,,
IL,07-10-21,225798,,,,,
IN,07-10-21,105810,,,,,
IA,07-10-21,165,,,,,
KS,07-10-21,7419,,,,,
KY,07-10-21,13651,,,,,
LA,07-10-21,93019,,,,,
ME,07-10-21,9976,,,,,
MD,07-10-21,90227,,,,,
MA,07-10-21,199890,,,,,
MI,07-10-21,201583,,,,,
MN,07-10-21,34704,,,,,
MS,07-10-21,0,,,,,
MO,07-10-21,2593,,,,,
MT,07-10-21,2316,,,,,
NE,07-10-21,89,,,,,
NV,07-10-21,44098,,,,,
NH,07-10-21,51,,,,,
NJ,07-10-21,310455,,,,,
NM,07-10-21,33823,,,,,
NY,07-10-21,952233,,,,,
NC,07-10-21,57273,,,,,
ND,07-10-21,265,,,,,
OH,07-10-21,246202,,,,,
OK,07-10-21,0,,,,,
OR,07-10-21,60093,,,,,
PA,07-10-21,463978,,,,,
PR,07-10-21,159957,,,,,
RI,07-10-21,31340,,,,,
SC,07-10-21,542,,,,,
SD,07-10-21,37,,,,,
TN,07-10-21,15766,,,,,
TX,07-10-21,52154,,,,,
UT,07-10-21,0,,,,,
VT,07-10-21,5963,,,,,
VI,07-10-21,0,,,,,
VA,07-10-21,47139,,,,,
WA,07-10-21,86828,,,,,
WV,07-10-21,152,,,,,
WI,07-10-21,18470,,,,,
WY,07-10-21,13,,,,,
AL,07-17-21,0,,,,,
AK,07-17-21,4825,,,,,
AZ,07-17-21,60121,,,,,
AR,07-17-21,1749,,,,,
CA,07-17-21,1343570,,,,,
CO,07-17-21,25223,,,,,
CT,07-17-21,23456,,,,,
DE,07-17-21,3349,,,,,
DC,07-17-21,13741,,,,,
FL,07-17-21,0,,,,,
GA,07-17-21,10492,,,,,
HI,07-17-21,33915,,,,,
ID,07-17-21,22,,,,,
IL,07-17-21,206522,,,,,
IN,07-17-21,136327,,,,,
IA,07-17-21,86,,,,,
KS,07-17-21,4119,,,,,
KY,07-17-21,12762,,,,,
LA,07-17-21,92195,,,,,
ME,07-17-21,9694,,,,,
MD,07-17-21,82679,,,,,
MA,07-17-21,212444,,,,,
MI,07-17-21,347649,,,,,
MN,07-17-21,33546,,,,,
MS,07-17-21,0,,,,,
MO,07-17-21,1893,,,,,
MT,07-17-21,4327,,,,,
NE,07-17-21,44,,,,,
NV,07-17-21,40222,,,,,
NH,07-17-21,66,,,,,
NJ,07-17-21,296268,,,,,
NM,07-17-21,33791,,,,,
NY,07-17-21,935709,,,,,
NC,07-17-21,55751,,,,,
ND,07-17-21,47,,,,,
OH,07-17-21,215345,,,,,
OK,07-17-21,0,,,,,
OR,07-17-21,67494,,,,,
PA,07-17-21,444059,,,,,
PR,07-17-21,171457,,,,,
RI,07-17-21,31085,,,,,
SC,07-17-21,177,,,,,
SD,07-17-21,165,,,,,
TN,07-17-21,7135,,,,,
TX,07-17-21,7721,,,,,
UT,07-17-21,0,,,,,
VT,07-17-21,5874,,,,,
VI,07-17-21,0,,,,,
VA,07-17-21,44490,,,,,
WA,07-17-21,117665,,,,,
WV,07-17-21,152,,,,,
WI,07-17-21,17544,,,,,
WY,07-17-21,15,,,,,
AL,07-24-21,0,,,,,
AK,07-24-21,5590,,,,,
AZ,07-24-21,55337,,,,,
AR,07-24-21,1352,,,,,
CA,07-24-21,1308325,,,,,
CO,07-24-21,26003,,,,,
CT,07-24-21,23059,,,,,
DE,07-24-21,3276,,,,,
DC,07-24-21,12698,,,,,
FL,07-24-21,0,,,,,
GA,07-24-21,13331,,,,,
HI,07-24-21,33392,,,,,
ID,07-24-21,8,,,,,
IL,07-24-21,182980,,,,,
IN,07-24-21,113755,,,,,
IA,07-24-21,99,,,,,
KS,07-24-21,5652,,,,,
KY,07-24-21,12296,,,,,
LA,07-24-21,91312,,,,,
ME,07-24-21,9688,,,,,
MD,07-24-21,83641,,,,,
MA,07-24-21,207275,,,,,
MI,07-24-21,183633,,,,,
MN,07-24-21,33979,,,,,
MS,07-24-21,2,,,,,
MO,07-24-21,1596,,,,,
MT,07-24-21,2346,,,,,
NE,07-24-21,63,,,,,
NV,07-24-21,38772,,,,,
NH,07-24-21,161,,,,,
NJ,07-24-21,294157,,,,,
NM,07-24-21,34472,,,,,
NY,07-24-21,929092,,,,,
NC,07-24-21,52910,,,,,
ND,07-24-21,71,,,,,
OH,07-24-21,206645,,,,,
OK,07-24-21,0,,,,,
OR,07-24-21,65978,,,,,
PA,07-24-21,446851,,,,,
PR,07-24-21,147583,,,,,
RI,07-24-21,30596,,,,,
SC,07-24-21,234,,,,,
SD,07-24-21,110,,,,,
TN,07-24-21,6592,,,,,
TX,07-24-21,3794,,,,,
UT,07-24-21,0,,,,,
VT,07-24-21,5866,,,,,
VI,07-24-21,0,,,,,
VA,07-24-21,41701,,,,,
WA,07-24-21,86593,,,,,
WV,07-24-21,117,,,,,
WI,07-24-21,17778,,,,,
WY,07-24-21,26,,,,,
AL,07-31-21,0,,,,,
AK,07-31-21,4891,,,,,
AZ,07-31-21,51621,,,,,
AR,07-31-21,1397,,,,,
CA,07-31-21,1307999,,,,,
CO,07-31-21,25399,,,,,
CT,07-31-21,22379,,,,,
DE,07-31-21,3167,,,,,
DC,07-31-21,13395,,,,,
FL,07-31-21,0,,,,,
GA,07-31-21,12565,,,,,
HI,07-31-21,31325,,,,,
ID,07-31-21,54,,,,,
IL,07-31-21,189103,,,,,
IN,07-31-21,114488,,,,,
IA,07-31-21,107,,,,,
KS,07-31-21,4971,,,,,
KY,07-31-21,12307,,,,,
LA,07-31-21,88769,,,,,
ME,07-31-21,9456,,,,,
MD,07-31-21,86294,,,,,
MA,07-31-21,255371,,,,,
MI,07-31-21,312191,,,,,
MN,07-31-21,34025,,,,,
MS,07-31-21,2,,,,,
MO,07-31-21,2117,,,,,
MT,07-31-21,1010,,,,,
NE,07-31-21,89,,,,,
NV,07-31-21,39908,,,,,
NH,07-31-21,62,,,,,
NJ,07-31-21,225831,,,,,
NM,07-31-21,35385,,,,,
NY,07-31-21,916219,,,,,
NC,07-31-21,51876,,,,,
ND,07-31-21,175,,,,,
OH,07-31-21,194627,,,,,
OK,07-31-21,0,,,,,
OR,07-31-21,61749,,,,,
PA,07-31-21,446758,,,,,
PR,07-31-21,154108,,,,,
RI,07-31-21,30606,,,,,
SC,07-31-21,150,,,,,
SD,07-31-21,58,,,,,
TN,07-31-21,4727,,,,,
TX,07-31-21,1196,,,,,
UT,07-31-21,0,,,,,
VT,07-31-21,5801,,,,,
VI,07-31-21,0,,,,,
VA,07-31-21,42162,,,,,
WA,07-31-21,85466,,,,,
WV,07-31-21,49,,,,,
WI,07-31-21,18624,,,,,
WY,07-31-21,18,,,,,
AL,08-07-21,0,,,,,
AK,08-07-21,4073,,,,,
AZ,08-07-21,48226,,,,,
AR,08-07-21,1461,,,,,
CA,08-07-21,1491286,,,,,
CO,08-07-21,23914,,,,,
CT,08-07-21,22174,,,,,
DE,08-07-21,3247,,,,,
DC,08-07-21,12761,,,,,
FL,08-07-21,0,,,,,
GA,08-07-21,11274,,,,,
HI,08-07-21,32502,,,,,
ID,08-07-21,12,,,,,
IL,08-07-21,188565,,,,,
IN,08-07-21,108457,,,,,
IA,08-07-21,131,,,,,
KS,08-07-21,5113,,,,,
KY,08-07-21,12513,,,,,
LA,08-07-21,74818,,,,,
ME,08-07-21,7664,,,,,
MD,08-07-21,96396,,,,,
MA,08-07-21,234800,,,,,
MI,08-07-21,160681,,,,,
MN,08-07-21,32804,,,,,
MS,08-07-21,0,,,,,
MO,08-07-21,1754,,,,,
MT,08-07-21,690,,,,,
NE,08-07-21,30,,,,,
NV,08-07-21,40062,,,,,
NH,08-07-21,59,,,,,
NJ,08-07-21,322619,,,,,
NM,08-07-21,35874,,,,,
NY,08-07-21,916564,,,,,
NC,08-07-21,51308,,,,,
ND,08-07-21,37,,,,,
OH,08-07-21,212837,,,,,
OK,08-07-21,0,,,,,
OR,08-07-21,68371,,,,,
PA,08-07-21,446658,,,,,
PR,08-07-21,142707,,,,,
RI,08-07-21,30498,,,,,
SC,08-07-21,159,,,,,
SD,08-07-21,0,,,,,
TN,08-07-21,5107,,,,,
TX,08-07-21,676,,,,,
UT,08-07-21,0,,,,,
VT,08-07-21,5923,,,,,
VI,08-07-21,0,,,,,
VA,08-07-21,52470,,,,,
WA,08-07-21,79238,,,,,
WV,08-07-21,44,,,,,
WI,08-07-21,18189,,,,,
WY,08-07-21,7,,,,,
AL,08-14-21,0,,,,,
AK,08-14-21,4264,,,,,
AZ,08-14-21,46226,,,,,
AR,08-14-21,1063,,,,,
CA,08-14-21,1743490,,,,,
CO,08-14-21,23814,,,,,
CT,08-14-21,21301,,,,,
DE,08-14-21,3156,,,,,
DC,08-14-21,12326,,,,,
FL,08-14-21,0,,,,,
GA,08-14-21,9556,,,,,
HI,08-14-21,36967,,,,,
ID,08-14-21,3,,,,,
IL,08-14-21,187468,,,,,
IN,08-14-21,100898,,,,,
IA,08-14-21,141,,,,,
KS,08-14-21,5320,,,,,
KY,08-14-21,12114,,,,,
LA,08-14-21,53810,,,,,
ME,08-14-21,7879,,,,,
MD,08-14-21,140208,,,,,
MA,08-14-21,239958,,,,,
MI,08-14-21,279797,,,,,
MN,08-14-21,32741,,,,,
MS,08-14-21,2,,,,,
MO,08-14-21,1548,,,,,
MT,08-14-21,689,,,,,
NE,08-14-21,18,,,,,
NV,08-14-21,39878,,,,,
NH,08-14-21,8,,,,,
NJ,08-14-21,327743,,,,,
NM,08-14-21,34342,,,,,
NY,08-14-21,900415,,,,,
NC,08-14-21,50768,,,,,
ND,08-14-21,117,,,,,
OH,08-14-21,204354,,,,,
OK,08-14-21,0,,,,,
OR,08-14-21,68476,,,,,
PA,08-14-21,446478,,,,,
PR,08-14-21,187911,,,,,
RI,08-14-21,30529,,,,,
SC,08-14-21,14,,,,,
SD,08-14-21,0,,,,,
TN,08-14-21,4538,,,,,
TX,08-14-21,984,,,,,
UT,08-14-21,0,,,,,
VT,08-14-21,5817,,,,,
VI,08-14-21,0,,,,,
VA,08-14-21,54241,,,,,
WA,08-14-21,73882,,,,,
WV,08-14-21,127,,,,,
WI,08-14-21,17850,,,,,
WY,08-14-21,9,,,,,
AL,08-21-21,0,,,,,
AK,08-21-21,4079,,,,,
AZ,08-21-21,44513,,,,,
AR,08-21-21,855,,,,,
CA,08-21-21,1572600,,,,,
CO,08-21-21,23848,,,,,
CT,08-21-21,21640,,,,,
DE,08-21-21,2981,,,,,
DC,08-21-21,12379,,,,,
FL,08-21-21,0,,,,,
GA,08-21-21,6866,,,,,
HI,08-21-21,41895,,,,,
ID,08-21-21,28,,,,,
IL,08-21-21,189283,,,,,
IN,08-21-21,97830,,,,,
IA,08-21-21,71,,,,,
KS,08-21-21,5276,,,,,
KY,08-21-21,12323,,,,,
LA,08-21-21,42348,,,,,
ME,08-21-21,8034,,,,,
MD,08-21-21,115329,,,,,
MA,08-21-21,246363,,,,,
MI,08-21-21,156967,,,,,
MN,08-21-21,33050,,,,,
MS,08-21-21,2,,,,,
MO,08-21-21,1354,,,,,
MT,08-21-21,472,,,,,
NE,08-21-21,6,,,,,
NV,08-21-21,36266,,,,,
NH,08-21-21,88,,,,,
NJ,08-21-21,323559,,,,,
NM,08-21-21,36786,,,,,
NY,08-21-21,890699,,,,,
NC,08-21-21,50156,,,,,
ND,08-21-21,114,,,,,
OH,08-21-21,203209,,,,,
OK,08-21-21,0,,,,,
OR,08-21-21,70535,,,,,
PA,08-21-21,456403,,,,,
PR,08-21-21,195674,,,,,
RI,08-21-21,30125,,,,,
SC,08-21-21,152,,,,,
SD,08-21-21,0,,,,,
TN,08-21-21,3891,,,,,
TX,08-21-21,798,,,,,
UT,08-21-21,0,,,,,
VT,08-21-21,5844,,,,,
VI,08-21-21,0,,,,,
VA,08-21-21,54278,,,,,
WA,08-21-21,72773,,,,,
WV,08-21-21,1,,,,,
WI,08-21-21,18777,,,,,
WY,08-21-21,4,,,,,
AL,08-28-21,0,,,,,
AK,08-28-21,4153,,,,,
AZ,08-28-21,42584,,,,,
AR,08-28-21,443,,,,,
CA,08-28-21,1653293,,,,,
CO,08-28-21,23543,,,,,
CT,08-28-21,21519,,,,,
DE,08-28-21,2953,,,,,
DC,08-28-21,12242,,,,,
FL,08-28-21,0,,,,,
GA,08-28-21,6886,,,,,
HI,08-28-21,46681,,,,,
ID,08-28-21,4,,,,,
IL,08-28-21,229272,,,,,
IN,08-28-21,99259,,,,,
IA,08-28-21,38,,,,,
KS,08-28-21,1985,,,,,
KY,08-28-21,12122,,,,,
LA,08-28-21,31687,,,,,
ME,08-28-21,8244,,,,,
MD,08-28-21,125332,,,,,
MA,08-28-21,281833,,,,,
MI,08-28-21,295915,,,,,
MN,08-28-21,33776,,,,,
MS,08-28-21,2,,,,,
MO,08-28-21,1611,,,,,
MT,08-28-21,809,,,,,
NE,08-28-21,70,,,,,
NV,08-28-21,40967,,,,,
NH,08-28-21,28,,,,,
NJ,08-28-21,294670,,,,,
NM,08-28-21,41152,,,,,
NY,08-28-21,899666,,,,,
NC,08-28-21,49518,,,,,
ND,08-28-21,130,,,,,
OH,08-28-21,234918,,,,,
OK,08-28-21,0,,,,,
OR,08-28-21,84439,,,,,
PA,08-28-21,467151,,,,,
PR,08-28-21,250632,,,,,
RI,08-28-21,30390,,,,,
SC,08-28-21,157,,,,,
SD,08-28-21,0,,,,,
TN,08-28-21,3604,,,,,
TX,08-28-21,1137,,,,,
UT,08-28-21,0,,,,,
VT,08-28-21,5931,,,,,
VI,08-28-21,0,,,,,
VA,08-28-21,50788,,,,,
WA,08-28-21,76428,,,,,
WV,08-28-21,89,,,,,
WI,08-28-21,19177,,,,,
WY,08-28-21,5,,,,,
AL,09-04-21,0,,,,,
AK,09-04-21,4430,,,,,
AZ,09-04-21,35767,,,,,
AR,09-04-21,371,,,,,
CA,09-04-21,1903983,,,,,
CO,09-04-21,19102,,,,,
CT,09-04-21,18132,,,,,
DE,09-04-21,1542,,,,,
DC,09-04-21,9488,,,,,
FL,09-04-21,0,,,,,
GA,09-04-21,5230,,,,,
HI,09-04-21,27322,,,,,
ID,09-04-21,66,,,,,
IL,09-04-21,165654,,,,,
IN,09-04-21,72280,,,,,
IA,09-04-21,25,,,,,
KS,09-04-21,4679,,,,,
KY,09-04-21,10573,,,,,
LA,09-04-21,16282,,,,,
ME,09-04-21,7713,,,,,
MD,09-04-21,103633,,,,,
MA,09-04-21,183720,,,,,
MI,09-04-21,88932,,,,,
MN,09-04-21,31014,,,,,
MS,09-04-21,6,,,,,
MO,09-04-21,982,,,,,
MT,09-04-21,428,,,,,
NE,09-04-21,58,,,,,
NV,09-04-21,39289,,,,,
NH,09-04-21,27,,,,,
NJ,09-04-21,240636,,,,,
NM,09-04-21,37446,,,,,
NY,09-04-21,864883,,,,,
NC,09-04-21,42363,,,,,
ND,09-04-21,144,,,,,
OH,09-04-21,186873,,,,,
OK,09-04-21,0,,,,,
OR,09-04-21,83695,,,,,
PA,09-04-21,369069,,,,,
PR,09-04-21,145746,,,,,
RI,09-04-21,30109,,,,,
SC,09-04-21,227,,,,,
SD,09-04-21,0,,,,,
TN,09-04-21,5989,,,,,
TX,09-04-21,725,,,,,
UT,09-04-21,0,,,,,
VT,09-04-21,5499,,,,,
VI,09-04-21,0,,,,,
VA,09-04-21,46082,,,,,
WA,09-04-21,67325,,,,,
WV,09-04-21,190,,,,,
WI,09-04-21,18391,,,,,
WY,09-04-21,5,,,,,
AL,09-11-21,0,,,,,
AK,09-11-21,3506,,,,,
AZ,09-11-21,1203,,,,,
AR,09-11-21,553,,,,,
CA,09-11-21,513583,,,,,
CO,09-11-21,136,,,,,
CT,09-11-21,980,,,,,
DE,09-11-21,160,,,,,
DC,09-11-21,3113,,,,,
FL,09-11-21,0,,,,,
GA,09-11-21,4237,,,,,
HI,09-11-21,8012,,,,,
ID,09-11-21,29,,,,,
IL,09-11-21,36993,,,,,
IN,09-11-21,5582,,,,,
IA,09-11-21,37,,,,,
KS,09-11-21,831,,,,,
KY,09-11-21,0,,,,,
LA,09-11-21,1203,,,,,
ME,09-11-21,362,,,,,
MD,09-11-21,14682,,,,,
MA,09-11-21,42410,,,,,
MI,09-11-21,82785,,,,,
MN,09-11-21,2062,,,,,
MS,09-11-21,5,,,,,
MO,09-11-21,1326,,,,,
MT,09-11-21,483,,,,,
NE,09-11-21,24,,,,,
NV,09-11-21,0,,,,,
NH,09-11-21,32,,,,,
NJ,09-11-21,58040,,,,,
NM,09-11-21,4698,,,,,
NY,09-11-21,79116,,,,,
NC,09-11-21,2576,,,,,
ND,09-11-21,12,,,,,
OH,09-11-21,60271,,,,,
OK,09-11-21,0,,,,,
OR,09-11-21,33197,,,,,
PA,09-11-21,19779,,,,,
PR,09-11-21,52458,,,,,
RI,09-11-21,575,,,,,
SC,09-11-21,91,,,,,
SD,09-11-21,0,,,,,
TN,09-11-21,10055,,,,,
TX,09-11-21,776,,,,,
UT,09-11-21,0,,,,,
VT,09-11-21,0,,,,,
VI,09-11-21,0,,,,,
VA,09-11-21,1,,,,,
WA,09-11-21,7717,,,,,
WV,09-11-21,130,,,,,
WI,09-11-21,5424,,,,,
WY,09-11-21,3,,,,,
AL,09-18-21,0,,,,,
AK,09-18-21,1397,,,,,
AZ,09-18-21,0,,,,,
AR,09-18-21,348,,,,,
CA,09-18-21,336980,,,,,
CO,09-18-21,121,,,,,
CT,09-18-21,625,,,,,
DE,09-18-21,50,,,,,
DC,09-18-21,1521,,,,,
FL,09-18-21,0,,,,,
GA,09-18-21,7169,,,,,
HI,09-18-21,6023,,,,,
ID,09-18-21,5,,,,,
IL,09-18-21,23062,,,,,
IN,09-18-21,12329,,,,,
IA,09-18-21,69,,,,,
KS,09-18-21,712,,,,,
KY,09-18-21,0,,,,,
LA,09-18-21,172,,,,,
ME,09-18-21,117,,,,,
MD,09-18-21,13509,,,,,
MA,09-18-21,27666,,,,,
MI,09-18-21,13034,,,,,
MN,09-18-21,1017,,,,,
MS,09-18-21,16,,,,,
MO,09-18-21,1287,,,,,
MT,09-18-21,325,,,,,
NE,09-18-21,20,,,,,
NV,09-18-21,0,,,,,
NH,09-18-21,12,,,,,
